id,sporsmal_id,emne_id
70748,14218,61
70749,14218,188
70750,14218,211
70704,14221,10
70705,14221,61
70706,14221,66
70707,14221,186
70703,14222,8
70700,14224,22
70701,14224,163
70702,14224,172
70697,14225,2
70698,14225,106
70699,14225,189
70695,14226,61
70696,14226,64
101690,14228,45
101691,14228,155
70692,14229,31
70693,14229,32
70694,14229,183
70689,14231,10
70690,14231,48
70691,14231,61
70683,14233,2
70684,14233,80
70685,14233,106
70686,14233,109
70687,14233,187
70688,14233,191
70678,14234,2
70679,14234,47
70680,14234,106
70681,14234,109
70682,14234,189
70675,14235,32
70676,14235,159
70677,14235,160
70672,14236,31
70673,14236,32
70674,14236,33
70667,14238,49
70668,14238,61
70669,14238,62
70670,14238,63
70671,14238,66
70657,14239,2
70658,14239,47
70659,14239,106
70660,14239,189
70655,14241,113
70656,14241,114
70647,14242,2
70648,14242,4
70649,14242,21
70650,14242,47
70651,14242,71
70652,14242,106
70653,14242,139
70654,14242,189
70644,14243,40
70645,14243,61
70646,14243,65
70640,14244,11
70641,14244,13
70642,14244,98
70643,14244,113
70635,14245,2
70636,14245,106
70637,14245,109
70638,14245,184
70639,14245,220
70630,14247,5
70631,14247,7
70632,14247,46
70633,14247,113
70634,14247,196
70627,14248,21
70628,14248,113
70629,14248,139
70624,14249,31
70625,14249,32
70626,14249,158
70621,14250,32
70622,14250,35
70623,14250,159
70616,14251,10
70617,14251,11
70618,14251,16
70619,14251,19
70620,14251,211
70610,14252,4
70611,14252,71
70612,14252,80
70613,14252,113
70614,14252,187
70615,14252,191
70607,14254,40
70608,14254,41
70609,14254,43
70665,14255,61
70666,14255,66
70600,14257,2
70601,14257,80
70602,14257,83
70603,14257,106
70604,14257,109
70605,14257,187
70606,14257,191
70597,14258,24
70598,14258,40
70599,14258,45
70592,14259,4
70593,14259,23
70594,14259,71
70595,14259,73
70596,14259,139
70587,14260,4
70588,14260,74
70589,14260,143
70590,14260,147
70591,14260,190
70583,14262,6
70584,14262,52
70585,14262,121
70586,14262,184
70579,14264,6
70580,14264,68
70581,14264,155
70582,14264,157
70567,14284,87
70568,14284,89
70569,14284,184
70570,14284,187
70571,14284,220
70565,14295,61
70566,14295,62
70661,14296,6
70662,14296,122
70663,14296,184
70664,14296,220
70576,14297,80
70577,14297,187
70578,14297,191
70562,14298,2
70563,14298,106
70564,14298,189
70557,14299,32
70558,14299,61
70559,14299,64
70560,14299,159
70561,14299,160
70492,14301,5
70493,14301,7
70494,14301,46
70495,14301,69
70489,14302,31
70490,14302,32
70491,14302,158
70484,14304,61
70485,14304,62
70486,14304,63
70487,14304,64
70488,14304,66
70482,14308,10
70483,14308,186
70478,14311,2
70479,14311,47
70480,14311,106
70481,14311,189
70474,14312,61
70475,14312,62
70476,14312,63
70477,14312,66
70468,14313,2
70469,14313,106
70470,14313,113
70471,14313,189
70472,14313,195
70473,14313,223
70463,14314,2
70464,14314,106
70465,14314,136
70466,14314,184
70467,14314,189
70459,14315,61
70460,14315,62
70461,14315,63
70462,14315,66
70451,14316,2
70452,14316,20
70453,14316,97
70454,14316,106
70455,14316,109
70456,14316,113
70457,14316,184
70458,14316,220
70449,14317,61
70450,14317,64
70445,14318,58
70446,14318,61
70447,14318,64
70448,14318,187
70439,14320,8
70440,14320,91
70441,14320,92
70433,14321,32
70434,14321,35
70435,14321,61
70436,14321,62
70437,14321,63
70438,14321,159
70429,14322,139
70430,14322,140
70431,14322,143
70432,14322,146
70424,14323,21
70425,14323,52
70426,14323,135
70427,14323,139
70428,14323,184
70417,14325,10
70418,14325,11
70419,14325,31
70420,14325,32
70421,14325,141
70422,14325,158
70423,14325,211
70414,14326,59
70415,14326,60
70416,14326,193
70412,14327,52
70413,14327,184
70409,14328,52
70410,14328,139
70411,14328,184
101689,14330,46
70406,14333,32
70407,14333,35
70408,14333,159
70394,14334,2
70395,14334,106
70396,14334,189
70391,14337,61
70392,14337,62
70393,14337,63
71975,14344,21
71976,14344,22
71977,14344,139
71978,14344,163
71971,14345,61
71972,14345,62
71973,14345,63
71974,14345,64
71968,14346,61
71969,14346,62
71970,14346,63
71966,14347,185
71967,14347,187
71960,14348,6
71961,14348,80
71962,14348,81
71963,14348,122
71964,14348,155
71965,14348,187
71958,14350,185
71959,14350,187
71956,14351,58
71957,14351,187
71947,14352,10
71948,14352,38
71949,14352,61
71950,14352,62
71951,14352,63
71952,14352,136
71953,14352,138
71954,14352,184
71955,14352,186
71943,14353,5
71944,14353,7
71945,14353,18
71946,14353,184
71937,14354,5
71938,14354,52
71939,14354,83
71940,14354,94
71941,14354,184
71942,14354,187
70397,14356,2
70398,14356,21
70399,14356,47
70400,14356,80
70401,14356,106
70402,14356,139
70403,14356,187
70404,14356,189
70405,14356,191
70386,14358,5
70387,14358,94
70388,14358,163
70389,14358,167
70390,14358,200
70384,14360,155
70385,14360,157
70383,14361,4
70380,14362,61
70381,14362,62
70382,14362,63
70555,14363,11
70556,14363,141
70552,14364,11
70553,14364,141
70554,14364,163
70550,14365,11
70551,14365,141
70572,14366,10
70573,14366,11
70574,14366,141
70575,14366,211
70548,14367,11
70549,14367,141
70546,14368,11
70547,14368,141
70442,14371,11
70443,14371,16
70444,14371,19
70379,14374,59
70338,14375,46
70339,14375,129
70340,14375,133
70374,14376,10
70375,14376,11
70376,14376,13
70377,14376,40
70378,14376,41
70335,14377,11
70336,14377,61
70337,14377,141
70333,14378,10
70334,14378,211
70330,14379,8
70331,14379,10
70332,14379,186
70328,14380,8
70329,14380,92
70325,14382,2
70326,14382,106
70327,14382,109
70323,14383,2
70324,14383,106
70321,14384,6
70322,14384,142
70318,14385,11
70319,14385,141
70320,14385,163
70317,14386,8
70316,14388,8
70314,14389,58
70315,14389,187
70312,14391,21
70313,14391,139
70310,14392,61
70311,14392,62
70303,14393,6
70304,14393,31
70305,14393,32
70306,14393,124
70307,14393,151
70308,14393,153
70309,14393,203
70300,14394,80
70301,14394,187
70302,14394,191
70297,14395,58
70298,14395,187
70299,14395,192
70296,14396,61
70293,14397,61
70294,14397,66
70295,14397,188
70289,14398,59
70290,14398,60
70291,14398,93
70292,14398,163
70283,14399,32
70284,14399,36
70285,14399,57
70286,14399,58
70287,14399,159
70288,14399,187
70281,14401,31
70282,14401,32
70276,14402,10
70277,14402,48
70278,14402,52
70279,14402,135
70280,14402,184
70273,14403,11
70274,14403,16
70275,14403,19
70268,14404,4
70269,14404,21
70270,14404,74
70271,14404,139
70272,14404,190
70260,14405,5
70261,14405,113
70262,14405,115
70263,14405,163
70264,14405,175
70265,14405,176
70266,14405,205
70267,14405,223
70255,14406,8
70256,14406,20
70257,14406,91
70258,14406,99
70259,14406,113
70253,14407,2
70254,14407,3
70249,14408,61
70250,14408,62
70251,14408,63
70252,14408,65
70246,14414,32
70247,14414,159
70248,14414,212
101687,14420,10
101688,14420,211
70244,14429,1
70245,14429,105
70236,14431,2
70237,14431,80
70238,14431,82
70239,14431,106
70240,14431,112
70241,14431,113
70242,14431,143
70243,14431,187
70230,14432,2
70231,14432,106
70232,14432,111
70233,14432,143
70234,14432,146
70235,14432,189
70227,14444,32
70228,14444,35
70229,14444,159
70190,14452,10
70189,14456,40
70186,14457,32
70187,14457,159
70188,14457,160
101680,14466,38
101681,14466,46
101682,14466,52
101683,14466,113
101684,14466,114
101685,14466,136
101686,14466,184
70180,14468,4
70181,14468,21
70182,14468,71
70183,14468,74
70184,14468,75
70185,14468,139
70177,14471,40
70178,14471,41
70179,14471,43
101677,14473,10
101678,14473,61
101679,14473,186
70175,14474,4
70176,14474,71
101673,14478,22
101674,14478,45
101675,14478,163
101676,14478,173
70137,14479,11
70138,14479,61
70139,14479,64
70140,14479,141
70172,14480,2
70173,14480,106
70174,14480,109
70167,14482,6
70168,14482,68
70169,14482,70
70170,14482,122
70171,14482,126
101669,14483,10
101670,14483,48
101671,14483,49
101672,14483,61
101661,14485,4
101662,14485,21
101663,14485,45
101664,14485,61
101665,14485,71
101666,14485,72
101667,14485,139
101668,14485,188
71826,14489,11
71827,14489,17
71821,14490,2
71822,14490,106
71823,14490,107
71824,14490,113
71825,14490,119
71815,14491,20
71816,14491,22
71817,14491,99
71818,14491,113
71819,14491,163
71820,14491,174
71812,14492,22
71813,14492,163
71814,14492,174
71810,14493,18
71811,14493,184
71804,14494,2
71805,14494,5
71806,14494,7
71807,14494,179
71808,14494,184
71809,14494,220
71799,14495,5
71800,14495,58
71801,14495,94
71802,14495,95
71803,14495,187
71797,14496,11
71798,14496,141
71793,14497,2
71794,14497,47
71795,14497,106
71796,14497,189
70163,14498,5
70164,14498,94
70165,14498,95
70166,14498,113
70153,14501,2
70154,14501,106
70155,14501,111
70156,14501,189
70157,14502,2
70158,14502,80
70159,14502,106
70160,14502,109
70161,14502,187
70162,14502,191
70151,14504,11
70152,14504,141
70148,14505,22
70149,14505,163
70150,14505,168
70141,14506,20
70142,14506,80
70143,14506,82
70144,14506,97
70145,14506,113
70146,14506,187
70147,14506,191
70134,14512,40
70135,14512,41
70136,14512,42
70131,14514,163
70132,14514,167
70133,14514,200
70128,14515,32
70129,14515,159
70130,14515,160
101654,14516,5
101655,14516,22
101656,14516,40
101657,14516,41
101658,14516,94
101659,14516,163
101660,14516,172
70120,14526,46
70121,14526,69
70117,14527,61
70118,14527,62
70119,14527,63
70114,14528,61
70115,14528,62
70116,14528,63
71698,14531,22
71699,14531,163
71700,14531,168
71693,14532,40
71694,14532,41
71695,14532,42
71696,14532,83
71697,14532,187
71690,14533,40
71691,14533,41
71692,14533,43
71689,14535,40
71687,14536,8
71688,14536,9
71686,14537,40
71682,14538,6
71683,14538,68
71684,14538,184
71685,14538,220
71680,14539,80
71681,14539,187
101651,14540,10
101652,14540,40
101653,14540,41
71677,14541,40
71678,14541,41
71679,14541,42
71674,14542,11
71675,14542,15
71676,14542,59
70112,14543,32
70113,14543,159
70108,14544,10
70109,14544,11
70110,14544,48
70111,14544,141
70105,14545,6
70106,14545,142
70107,14545,143
70103,14548,11
70104,14548,141
70125,14550,80
70126,14550,187
70127,14550,191
70122,14551,5
70123,14551,94
70124,14551,205
70043,14552,59
70041,14553,23
70042,14553,139
70053,14554,20
70054,14554,39
70055,14554,46
70056,14554,80
70057,14554,82
70058,14554,99
70059,14554,113
70060,14554,132
70061,14554,184
70062,14554,187
70051,14557,52
70052,14557,184
70050,14563,113
70046,14565,2
70047,14565,106
70048,14565,143
70049,14565,147
101647,14567,46
101648,14567,128
101649,14567,184
101650,14567,220
70044,14568,58
70045,14568,187
70039,14578,1
70040,14578,105
70036,14579,32
70037,14579,159
70038,14579,160
70032,14583,113
70033,14583,119
70034,14583,184
70035,14583,220
70024,14584,2
70025,14584,4
70026,14584,23
70027,14584,71
70028,14584,73
70029,14584,106
70030,14584,107
70031,14584,139
70020,14585,11
70021,14585,141
70022,14585,155
70023,14585,157
101644,14586,163
101645,14586,167
101646,14586,200
101637,14588,6
101638,14588,30
101639,14588,40
101640,14588,41
101641,14588,125
101642,14588,151
101643,14588,184
71571,14657,2
71572,14657,22
71573,14657,163
71574,14657,171
71575,14657,179
71570,14658,61
71567,14659,61
71568,14659,62
71569,14659,63
71565,14660,61
71566,14660,65
71562,14661,22
71563,14661,163
71564,14661,172
71557,14662,4
71558,14662,21
71559,14662,74
71560,14662,75
71561,14662,139
71555,14663,6
71556,14663,121
71551,14664,4
71552,14664,71
71553,14664,74
71554,14664,75
71549,14666,61
71550,14666,188
71544,14667,5
71545,14667,58
71546,14667,94
71547,14667,95
71548,14667,187
70019,14670,59
70015,14672,2
70016,14672,47
70017,14672,106
70018,14672,189
101633,14674,11
101634,14674,24
101635,14674,40
101636,14674,141
70008,14675,6
70009,14675,32
70010,14675,35
70011,14675,121
70012,14675,155
70013,14675,157
70014,14675,159
70006,14676,6
70007,14676,142
70000,14678,6
70001,14678,10
70002,14678,70
70003,14678,122
70004,14678,126
70005,14678,211
69960,14679,8
69961,14679,92
69958,14681,49
69959,14681,61
69955,14682,40
69956,14682,41
69957,14682,43
69952,14683,31
69953,14683,32
69954,14683,183
69946,14685,2
69947,14685,47
69948,14685,83
69949,14685,106
69950,14685,187
69951,14685,189
69944,14686,32
69945,14686,36
69939,14687,32
69940,14687,159
69941,14687,160
69942,14687,184
69943,14687,220
69935,14688,10
69936,14688,184
69937,14688,211
69938,14688,220
69932,14689,2
69933,14689,106
69934,14689,189
69927,14690,22
69928,14690,163
69929,14690,167
69930,14690,168
69931,14690,200
69921,14691,38
69922,14691,87
69923,14691,136
69924,14691,138
69925,14691,184
69926,14691,187
69915,14695,1
69916,14695,105
69912,14703,5
69913,14703,18
69914,14703,184
71396,14707,20
71397,14707,46
71398,14707,69
71399,14707,80
71400,14707,82
71401,14707,99
71402,14707,113
71403,14707,187
69917,14708,20
69918,14708,99
69919,14708,113
69920,14708,163
71391,14709,113
71392,14709,155
71393,14709,157
71394,14709,184
71395,14709,220
71385,14710,5
71386,14710,7
71387,14710,32
71388,14710,36
71389,14710,184
71390,14710,220
71381,14711,24
71382,14711,40
71383,14711,44
71384,14711,155
71376,14712,32
71377,14712,113
71378,14712,159
71379,14712,184
71380,14712,220
71373,14713,52
71374,14713,135
71375,14713,184
71371,14714,18
71372,14714,184
71366,14715,22
71367,14715,46
71368,14715,133
71369,14715,163
71370,14715,173
71360,14716,10
71361,14716,38
71362,14716,136
71363,14716,138
71364,14716,184
71365,14716,186
71357,14717,5
71358,14717,18
71359,14717,184
69891,14718,113
69892,14718,119
69893,14718,184
69894,14718,220
71351,14719,5
71352,14719,46
71353,14719,94
71354,14719,95
71355,14719,184
71356,14719,220
69887,14720,23
69888,14720,25
69889,14720,139
69890,14720,151
69885,14721,10
69886,14721,211
69881,14724,22
69882,14724,163
69883,14724,168
69884,14724,174
69878,14725,31
69879,14725,32
69880,14725,183
69876,14726,8
69877,14726,91
69871,14728,22
69872,14728,46
69873,14728,69
69874,14728,163
69875,14728,172
69868,14729,61
69869,14729,62
69870,14729,63
69865,14731,31
69866,14731,32
69867,14731,33
69861,14732,23
69862,14732,46
69863,14732,139
69864,14732,196
69857,14733,52
69858,14733,61
69859,14733,184
69860,14733,188
69854,14735,22
69855,14735,163
69856,14735,172
69848,14736,2
69849,14736,21
69850,14736,47
69851,14736,106
69852,14736,139
69853,14736,189
69842,14737,5
69843,14737,7
69839,14739,44
69840,14739,155
69841,14739,184
69836,14740,32
69837,14740,159
69838,14740,160
69834,14741,46
69835,14741,129
69828,14744,6
69829,14744,11
69830,14744,18
69831,14744,125
69832,14744,141
69833,14744,184
69825,14745,113
69826,14745,114
69827,14745,119
69820,14746,5
69821,14746,87
69822,14746,94
69823,14746,95
69824,14746,187
69817,14747,58
69818,14747,187
69819,14747,192
69813,14748,4
69814,14748,5
69815,14748,71
69816,14748,205
69805,14749,2
69806,14749,4
69807,14749,23
69808,14749,71
69809,14749,73
69810,14749,106
69811,14749,107
69812,14749,139
69804,14750,155
69802,14751,113
69803,14751,114
69800,14752,10
69801,14752,211
101630,14762,31
101631,14762,32
101632,14762,183
69784,14764,10
69785,14764,48
69786,14764,52
69787,14764,61
69788,14764,184
69780,14765,2
69781,14765,47
69782,14765,106
69783,14765,189
69778,14769,23
69779,14769,139
69772,14776,20
69773,14776,113
69774,14776,155
69775,14776,157
69776,14776,184
69777,14776,220
69844,14778,49
69845,14778,61
69846,14778,62
69847,14778,63
69794,14779,5
69795,14779,7
69796,14779,61
69797,14779,62
69798,14779,63
69799,14779,64
71200,14785,18
71201,14785,184
71198,14786,18
71199,14786,184
71194,14787,6
71195,14787,68
71196,14787,113
71197,14787,121
71191,14791,4
71192,14791,74
71193,14791,190
71185,14792,4
71186,14792,74
71187,14792,139
71188,14792,163
71189,14792,167
71190,14792,200
71180,14793,4
71181,14793,71
71182,14793,83
71183,14793,113
71184,14793,187
71173,14794,22
71174,14794,59
71175,14794,163
71176,14794,168
71177,14794,169
71178,14794,177
71179,14794,193
71171,14796,18
71172,14796,184
69717,14798,80
69718,14798,82
69719,14798,187
69715,14803,23
69716,14803,139
69711,14804,58
69712,14804,61
69713,14804,187
69714,14804,188
69708,14805,163
69709,14805,167
69710,14805,200
69690,14807,4
69691,14807,23
69692,14807,71
69693,14807,73
69694,14807,139
69687,14808,6
69688,14808,122
69689,14808,155
69683,14811,2
69684,14811,83
69685,14811,179
69686,14811,187
69681,14813,18
69682,14813,184
69679,14817,4
69680,14817,71
69677,14818,11
69678,14818,141
69672,14819,4
69673,14819,71
69674,14819,72
69675,14819,113
69676,14819,119
69667,14820,4
69668,14820,71
69669,14820,72
69670,14820,113
69671,14820,119
69664,14824,31
69665,14824,32
69666,14824,158
69660,14825,61
69661,14825,62
69662,14825,63
69663,14825,64
69658,14826,23
69659,14826,139
69645,14828,5
69646,14828,18
69647,14828,94
69648,14828,95
69649,14828,184
69641,14829,61
69642,14829,66
69643,14829,139
69644,14829,188
69639,14832,6
69640,14832,142
69635,14833,6
69636,14833,52
69637,14833,121
69638,14833,184
69633,14836,11
69634,14836,141
69630,14839,87
69631,14839,88
69632,14839,187
69627,14840,11
69628,14840,16
69629,14840,32
69625,14844,45
69626,14844,139
69623,14846,23
69624,14846,139
69566,14853,8
69567,14853,9
69564,14854,21
69565,14854,139
69654,14855,6
69655,14855,68
69656,14855,136
69657,14855,184
69650,14856,6
69651,14856,70
69652,14856,122
69653,14856,127
69770,14857,143
69771,14857,147
69706,14858,143
69707,14858,146
69791,14859,1
69792,14859,32
69793,14859,105
69789,14860,1
69790,14860,105
69702,14862,31
69703,14862,32
69704,14862,61
69705,14862,139
69698,14863,32
69699,14863,35
69700,14863,159
69701,14863,160
69763,14864,21
69764,14864,22
69765,14864,59
69766,14864,60
69767,14864,139
69768,14864,163
69769,14864,177
69759,14865,23
69760,14865,52
69761,14865,139
69762,14865,184
69695,14866,52
69696,14866,136
69697,14866,184
69621,14867,5
69622,14867,7
69618,14868,23
69619,14868,46
69620,14868,139
69613,14873,32
69614,14873,35
69615,14873,36
69616,14873,159
69617,14873,160
69610,14874,32
69611,14874,159
69612,14874,160
69557,14882,6
69558,14882,70
69559,14882,122
69560,14882,126
69561,14882,127
69562,14882,184
69563,14882,220
69554,14884,61
69555,14884,64
69556,14884,65
69550,14886,10
69551,14886,44
69552,14886,155
69553,14886,186
71099,14892,22
71100,14892,163
71101,14892,168
71096,14893,163
71097,14893,167
71098,14893,200
71093,14894,57
71094,14894,58
71095,14894,187
71089,14895,5
71090,14895,94
71091,14895,95
71092,14895,187
71086,14898,10
71087,14898,18
71088,14898,184
71078,14899,8
71079,14899,20
71080,14899,80
71081,14899,82
71082,14899,91
71083,14899,99
71084,14899,113
71085,14899,187
71074,14900,51
71075,14900,87
71076,14900,155
71077,14900,187
71071,14901,5
71072,14901,94
71073,14901,95
69541,14903,10
69542,14903,37
69543,14903,61
69544,14903,134
69545,14903,184
69546,14903,186
69538,14905,25
69539,14905,151
69540,14905,154
69535,14906,6
69536,14906,127
69537,14906,142
69531,14911,24
69532,14911,31
69533,14911,32
69534,14911,40
69527,14912,6
69528,14912,49
69529,14912,61
69530,14912,122
69500,14914,143
69501,14914,147
69524,14916,22
69525,14916,163
69526,14916,168
69606,14918,2
69607,14918,106
69608,14918,111
69609,14918,189
69602,14919,2
69603,14919,46
69604,14919,106
69605,14919,189
69547,14920,2
69548,14920,106
69549,14920,189
69497,14927,11
69498,14927,15
69499,14927,59
69492,14928,5
69493,14928,61
69494,14928,62
69495,14928,94
69496,14928,205
69489,14929,53
69490,14929,58
69491,14929,187
69486,14932,31
69487,14932,32
69488,14932,158
69484,14933,18
69485,14933,184
69480,14934,10
69481,14934,61
69482,14934,64
69483,14934,186
69477,14938,5
69478,14938,94
69479,14938,205
70891,14942,25
70892,14942,151
70893,14942,154
70894,14942,155
70889,14943,10
70890,14943,186
70886,14944,61
70887,14944,62
70888,14944,63
70881,14945,4
70882,14945,71
70883,14945,72
70884,14945,113
70885,14945,119
70875,14946,24
70876,14946,40
70877,14946,105
70878,14946,163
70879,14946,167
70880,14946,200
70872,14948,2
70873,14948,106
70874,14948,107
70865,14949,2
70866,14949,47
70867,14949,80
70868,14949,106
70869,14949,187
70870,14949,189
70871,14949,191
70858,14950,4
70859,14950,25
70860,14950,74
70861,14950,151
70862,14950,187
70863,14950,190
70864,14950,203
69474,14958,11
69475,14958,16
69476,14958,19
69469,14959,22
69470,14959,151
